0	Summarizing and mining  inverse distributions on data streams via dynamic inverse sampling Graham Cormode cormode@bell-labs.com S. Muthukrishnan  muthu@cs.rutgers.edu Irina Rozenbaum  rozenbau@paul.rutgers.edu Presented by  
1	Outline Defining and motivating the Inverse Distribution Queries and challenges on the Inverse Distribution Dynamic Inverse Sampling to draw sample from Inverse Distribution Experimental Study 
2		Data Streams & DSMSs Numerous real world applications generate data streams: IP network monitoring	– financial transactions  click streams		– sensor networks Telecommunications	– text streams at application level, etc. Data streams are characterized by massive data volumes of transactions and measurements at high speeds. Query processing is difficult on data streams: We cannot store everything, and must process at line speed. Exact answers to many questions are impossible without storing everything We must use approximation and randomization with strong guarantees. Data Stream Management Systems (DSMS) summarize streams in small space (samples and sketches). 
3	DSMS Application: IP Network Monitoring Needed for: network traffic patterns identification intrusion detection reports generation, etc. IP traffic stream:  Massive data volumes of transactions and measurements:  over 50 billion flows/day in AT&T backbone. Records arrive at a fast rate: DDoS attacks  - up to 600,000 packets/sec Query examples: heavy hitters change detection quantiles Histogram summaries 
4		Forward and Inverse Views Problem A.  Which IP address sent the  most bytes?  That is , find i such that  ∑p|ip=i  sp is maximum. Forward distribution. Problem B.  What is the most common  volume of traffic sent by an  IP address?  That is , find traffic volume W  s.t |{i|W = ∑p|ip=i sp}|  is  maximum. Inverse distribution. Consider the IP traffic on a link as packet p representing (ip, sp) pairs where ip  is a source IP address and sp is a size of the packet. 
5		The Inverse Distribution If f is a discrete distribution over a large set X, then inverse distribution,  f-1(i), gives fraction of items from X with count i. Inverse distribution is f-1[0…N],                f-1(i)  = fraction of IP addresses which sent i bytes.	                 = |{ x : f(x) = i, i-¹≠0}|/|{x : f(x)-¹≠0}|    	              F-1(i)  = cumulative distribution of f-1	                          = ∑j > i f-1(j)   [sum of f-1(j) above i] Fraction of IP addresses which sent  < 1KB of data = 1 – F-1(1024)  Most frequent number of bytes sent = i s.t. f-1(i) is greatest Median number of bytes sent = i s.t. F-1(i) = 0.5 
6	Queries on the Inverse Distribution Particular queries proposed in networking map onto f-1,  f-1(1) (number of flows consisting of a single packet) indicative of network abnormalities / attack [Levchenko, Paturi, Varghese 04] Identify evolving attacks through shifts in Inverse Distribution [Geiger, Karamcheti, Kedem, Muthukrishnan 05] Better understand resource usage:  what is dbn. of customer traffic?  How many customers < 1MB bandwidth / day?  How many use 10 – 20MB per day?, etc. Histograms/ quantiles on inverse distribution. Track most common usage patterns, for analysis / charging requires heavy hitters on Inverse distribution Inverse distribution captures fundamental features of the distribution, has not been well-studied in data streaming.  
7	Forward and Inverse Views on IP streams Forward distribution: Work on f[0…U] where f(x) is the number of bytes sent by IP address x. Each new packet (ip, sp) results in f[ip] ←f[ip] + sp. Problems: f(i) = ? which f(i) is the largest? quantiles of f ? Inverse distribution: Work on f--1[0…K] Each new packet results in       f−1[f[ip]]←f−1[f[ip]] − 1 and       f−1[f[ip] + sp]← 		  f−1[f[ip] + sp]+1. Problems: f−1(i) = ? which  f−1(i) is the largest? quantiles of f−1 ? Consider the IP traffic on a link as packet p representing (ip, sp)  pairs where ip is a source IP address and sp is a size of the packet. 
8	Inverse Distribution on Streams: Challenges I If we have full space, it is easy to go between forward and inverse distribution.  But in small space it is much more difficult, and existing methods in small space don’t apply. Find f(192.168.1.1) in small space, with query give a priori – easy: just count how many times the address is seen. Find f-1(1024) – is provably hard (can’t find exactly how many IP addresses sent 1KB of data without keeping full space). 7/7 6/7 5/7 4/73/7 2/7 1/7 F-1(x) 1   2   3   4   5 f -1(x) i 1   2   3   4   5 3/7 2/7 1/7 i f(x) x 5 4 3 2 1 
9	Inverse Distribution on Streams: Challenges II, deletions How to maintain summary in presence of insertions and deletions?  Insertions onlyupdates sp > 0 Stream of arrivals Can sample original  distribution estimated  distribution ? ? Insertions and Deletions updates sp can be arbitrary original  distribution estimated  distribution Stream of arrivals and departures + - How to summarize? 
10	Our Approach: Dynamic Inverse Sampling Many queries on the forward distribution can be answered effectively by drawing a sample. Draw an x so probability of picking x is f(x) / ∑y f(y) Similarly, we want to draw a sample from the inverse distribution in the centralized setting.   draw (i,x) s.t. f(x)=i, i≠0 so probability of picking i is f-1(i) / ∑j f-1(j) and probability of picking x is uniform. Drawing from forward distribution is “easy”: just uniformly decide to sample each new item (IP address, size) seen Drawing from inverse distribution is more difficult, since probability of drawing (i,1) should be same as (j,1024) 
11	Dynamic Inverse Sampling: Outline Data structure split into levels For each update (ip, sp): compute hash l(ip) to a level in the data structure.  Update counts in level l(ip) with ip and sp x count unique x … … M Mr Mr2 Mr3 0 l(x) At query time:  probe the data structure to return (ip, S sp) where ip is sampled uniformly from all items with non-zero count Use the sample to answer the query on the inverse distribution.  
12	Hashing Technique Use hash function with exponentially decreasing distribution: Let h be the hash function and r is an appropriate const < 1           Pr[h(x) = 0] = (1-r) 	     Pr[h(x) = 1] = r (1-r)                        … 	     Pr[h(x) = l] = rl(1-r) Track the following information as updates are seen: x: Item with largest hash value seen so far unique: Is it the only distinct item seen with that hash value? count: Count of the item x Easy to keep (x, unique, count) up to date for insertions only x count unique x … … M Mr Mr2 Mr3 0 l(x) Challenge: How to maintain in presence of deletes? 
