0	 Conceptual Partitioning: An Efficient Method for Continuous   
1	 Nearest Neighbor Monitoring   
2	 Kyriakos Mouratidis   Marios  Hadjieleftheriou §  Dimitris  Papadias      Department of Computer Science  Hong Kong University of Science and Technology  Clear Water Bay, Hong Kong  {kyriakos, dimitris}@cs.ust.hk   §   Department of Computer Science  Boston University  Boston, MA, USA  marioh@cs.bu.edu    
3	 A  
4	 BSTRACT    
5	 Given a set of objects P</i> and a query point <i>q</i>, a <i>k nearest neighbor  (k</i>-NN) query retrieves the <i>k</i> objects in <i>P</i> that lie closest to <i>q. Even  though the problem is well-studied for static datasets, the  traditional methods do not extend to highly dynamic  environments where multiple continuous queries require real-time  results, and both objects and queries receive frequent location  updates. In this paper we propose conceptual partitioning (CPM),  a comprehensive technique for the efficient monitoring of  continuous NN queries. CPM achieves low running time by  handling location updates only from objects that fall in the  vicinity of some query (and ignoring the rest).  It can be used with  multiple, static or moving queries, and it does not make any  assumptions about the object moving patterns. We analyze the  performance of CPM and show that it outperforms the current  state-of-the-art algorithms for all problem settings. Finally, we  extend our framework to aggregate NN (ANN) queries, which  monitor the data objects that minimize the aggregate distance with  respect to a set of query points (e.g., the objects with the  minimum sum of distances to all query points).         
6	 1.   I NTRODUCTION    
7	 Early work in spatial databases focused on the point k</i>-NN<i> query  that retrieves the k  ( 1) objects from a static dataset that are  closest (according to Euclidean distance) to a static query point.  The existing algorithms (e.g., [H84, RKV95, HS99]) consider that  the data are indexed with a spatial access method and utilize some  pruning bounds to restrict the search space. In addition, several  papers study variations of NN search such as reverse NNs  [SRAA01] and constrained NNs [FSAA01]. Recently, the focus  has shifted towards moving NN queries and/or objects in clientserver architectures. Song and Roussopoulos [SR01] reduce the  number of moving NN queries over static objects by introducing  some redundancy. In particular, when a k-NN query is processed,  the server sends to the client a number m</i> &gt; <i>k</i> of neighbors. The <i>k  nearest neighbors at a new location q' </i>will be among the <i>m objects  of the first query q</i> provided that the distance between <i>q</i> and <i>q' is  within a range determined by k</i> and <i>m. For the same settings  (moving query - static data objects), Zhang et al. [ZZP+03]  propose the concept of location-based queries that return the NN  of  q</i> along with its <i>Voronoi cell, i.e., the area around the query  point where the NN set remains the same. The Voronoi cell is  computed on-the-fly using an R-tree on the data objects. Given  clients and data objects that move with linear and known  velocities,  time-parameterized [TP03] queries report, in addition  to the current NN set, its validity period and the next change of  the result (that will occur at the end of the validity period). Linear  NN [BJKS02, TP03] queries return all NN sets up to a future  timestamp  q t  assuming that there are no updates of the velocity  vectors between the current time and q t .    
8	 All the above techniques target the efficient processing of a single  snapshot query since they report the NN set at the query time,  possibly with some validity information (e.g., expiry time,  Voronoi cell), or generate future results based on predictive  features (e.g., velocity vectors of queries or data objects). On the  other hand, continuous monitoring: (i) involves multiple longrunning queries (from geographically distributed clients), (ii) is  concerned with both computing and keeping the results up to  date, (iii) usually assumes main-memory processing to cope with  the intensive (object or query) location updates, (iv) attempts to  minimize factors such as the CPU or communication cost (as  opposed to I/O overhead). Continuous monitoring of spatial  queries is becoming increasingly important due to the wide  availability of inexpensive and compact positioning devices, the  evolution of mobile communications and the need for improved  location-based services. Consequently, several techniques  (reviewed in Section 2) have been developed in the last few years  for continuous range and NN queries.    
9	 In this paper, we propose the conceptual partitioning monitoring  (CPM) method for NN queries in highly dynamic environments.  The data objects are indexed by a main-memory grid G consisting  of cells with size   ×   (assuming two-dimensional space). Each  cell  c in the grid is associated with the list of objects residing  therein. The running queries are stored along with their current  result in a query table QT</i>. When a query <i>q arrives at the system,  its initial result is computed by the NN search module of CPM.  CPM organizes the cells into (hyper) rectangles based on their  proximity to q. This conceptual partitioning provides a natural  processing order of the cells in G, so that the NN search considers  the minimal set of cells in order to retrieve the NNs of q. We refer  to the set of encountered cells as the influence region</i> of <i>q. The  next task of CPM is to monitor the results of the queries upon the  arrival of object updates. Clearly, only updates affecting the  influence region of a query can potentially invalidate its current  result. To restrict processing to such updates and to efficiently  compute the changes in the results, we maintain book-keeping  information in the object index and the query table. We also show  that it is often possible to compute the new result of an affected  query among the objects that issue updates, without searching in     
10	 Permission to make digital or hard copies of all or part of this work for  personal or classroom use is granted without fee provided that copies are  not made or distributed for profit or commercial advantage and that  copies bear this notice and the full citation on the first page. To copy  otherwise, or republish, to post on servers or to redistribute to lists,  requires prior specific permission and/or a fee.  SIGMOD 2005, June 14­16, 2005, Baltimore, Maryland, USA.  Copyright 2005 ACM 1-59593-060-4/05/06   $5.00.     
11	 G at all. Finally, we tackle the case that the query points also  move. As we show qualitatively and verify experimentally, CPM  outperforms the existing state-of-the-art methods, usually by more  than an order of magnitude.   
12	 Furthermore, CPM provides a general methodology that can be  applied to several types of spatial queries. As a case study we use  aggregate nearest neighbor (ANN) queries. Given a set of query  points  Q </i>= {<i>q 1 ,q 2 ,...,q m } and an object p, the aggregate distance  adist</i>(<i>p</i>,<i>Q</i>) is defined as a monotonically increasing function <i>f over  the individual distances dist</i>(<i>p</i>,<i>q i ) between p</i> and each point <i>q i Q.  Assuming, for example, n</i> users at locations <i>q 1 , ...</i> <i>q n  and f</i>=<i>sum,  an ANN query outputs the data object p</i> that minimizes <i>adist</i>(<i>p</i>,<i>Q)  =  q i Q  dist</i>(<i>p</i>,<i>q i ), i.e., the sum of distances that the users have to  travel in order to meet at the position of p</i>. Similarly, if <i>f</i>=<i>max, the  ANN query reports the object p that minimizes the maximum  distance that any user has to travel to reach p. In turn, this leads to  the earliest time that all users will arrive at the location of p  (assuming that they move with the same speed). The sum ANN  query has been studied in [PSTM04] for static queries and data  indexed by R-trees. The adaptation of CPM to the continuous  monitoring of ANN queries can handle arbitrary aggregate  functions and preserves the excellent performance of the  algorithm in the presence of frequent updates.     
13	 The rest of the paper is organized as follows. Section 2 surveys  related work on continuous monitoring of spatial queries,  focusing mostly on NN search. Section 3 presents the conceptual  partitioning monitoring method. Section 4 provides an analysis of  the space and time requirements of CPM, as well as a qualitative  comparison with existing systems. Section 5 discusses ANN  monitoring, while Section 6 experimentally evaluates CPM.  Finally, Section 7 concludes the paper with directions for future  work.         
14	 2.   R ELATED  W ORK    
15	 The first monitoring method for spatial queries, called Q-index  [PXK+02], assumes static range queries over moving objects. The  queries are indexed by an R-tree and moving objects probe the  index to find the queries that they influence. Q-index avoids the  expensive (due to intensive updates) maintenance of an index on  the objects. In addition, it utilizes the concept of safe regions to  reduce the number of updates. In particular, each object p is  assigned a circular or rectangular region, such that p needs to  issue an update only if it exits this area (otherwise, it does not  influence the result of any query). MQM [CHC04], another range  monitoring method, partitions the workspace into rectangular subdomains. Each object in the system is assigned a resident domain,  consisting of adjacent sub-domains. An object is aware only of  the range queries intersecting its resident region, and reports its  location to the server when it crosses the boundary of any of these  queries. The number of sub-domains that form an object's  resident region depends on how many queries it can store and  process concurrently. When an object exits its resident region, it  requests a new one from the server. To decide the new resident  region, the server uses a binary partitioning tree, which maintains  for each sub-division of the workspace the queries that intersect it.  This method applies only to static ranges.   
16	 To deal with moving range queries, Gedik and Liu [GL04]  propose another distributed system, called Mobieyes</i>.  <i>Mobieyes  partitions the workspace using a grid and maintains the  monitoring regions of the queries. The monitoring region of a  query is defined as the union of the grid cells it can potentially  intersect, provided that its center remains within its current cell.  Objects falling in the monitoring region of a query receive  information about the query position and velocity, and notify the  server when they enter or leave the predicted query region. Note  that this way the objects store locally and monitor their spatial  relationship only with queries that they might actually affect  when they move, saving their limited storage and processing  resources. On the other hand, queries issue updates to the server  when they change velocity vector, or when they move out of their  current cell.    
17	 Mokbel et al. [MXA04] present SINA, a system that centrally  processes continuous range queries over mobile data. SINA is  based on shared execution</i> and <i>incremental evaluation. Shared  execution is achieved by implementing query evaluation as a  spatial join between the objects and the queries. Incremental  evaluation implies that the query processor computes only the  updates of the previously reported answers, as opposed to reevaluating the queries from scratch. The result updates are either  positive or negative. The former category corresponds to objects  entering the range of a query, while the latter one to objects  leaving a range. Both the object and the query indexes are  implemented as disk-resident regular grids. Let U P  and U q  be the  set of objects and queries that issue location updates since the  previous evaluation cycle. Processing begins with the hashing  phase</i> that joins <i>U P  and U q  in-memory to produce positive  updates. Next, the invalidation phase generates negative updates  for objects in U P  that move out of their current cell and queries in  U q  that exit cells that they used to overlap with. Finally,  movement within the same cell is handled in the joining phase;  for each cell that contains objects in U P  or intersects queries in  U q , SINA joins the new objects with the existing queries, and the  new queries with the static objects. The resulting updates are  merged with the updates of the previous phases (potentially  canceling out some of them), and are reported to the client.     
18	 All the aforementioned methods focus on range query monitoring,  and their extension to NN queries is either impossible or nontrivial. Henceforth, we discuss algorithms that target explicitly  NN processing. Koudas et al. [KOTZ04] describe DISC, a  technique for e</i>-approximate  <i>k-NN queries over streams of  multidimensional points. The returned k th  NN lies at most e  distance units farther from q</i> than the actual <i>k th  NN of q. DISC  partitions the space with a regular grid of granularity such that the  maximum distance between any pair of points in a cell is at most  e</i>. To avoid keeping all arriving data in the system, for each cell <i>c  it maintains only K points falling therein and discards the rest. It  is proven that an exact k-NN search in the retained points  corresponds to a valid ek-NN answer over the original dataset  provided that k</i><i>K. DISC indexes the data points with a B-tree  that uses a space-filling curve mechanism to facilitate fast updates  and query processing. The authors show how to adjust the index  to: (i) use the minimum amount of memory in order to guarantee a  given error bound e, or (ii) achieve the best possible accuracy,  given a fixed amount of memory. DISC can process both snapshot  and continuous ek-NN queries.   
19	 Yu et al. [YPK05] propose a method, hereafter referred to as  YPK-CNN 1 , for continuous monitoring of exact k-NN queries.                                                                      
