0	 Cost-Based Labeling of Groups of Mass Spectra  
1	 ABSTRACT  
2	 We make two main contributions in this paper. First, we motivate and introduce a novel class of data mining problems that arise in labeling a group of mass spectra, specifically for analysis of atmospheric aerosols, but with natural applications to market-basket datasets. This builds upon other recent work in which we introduced the problem of labeling a single spectrum, and is motivated by the advent of a new generation of Aerosol Time-of-Flight Mass Spectrometers, which are capable of generating mass spectra for hundreds of aerosol particles per minute. We also describe two algorithms for group labeling, which differ considerably in how they utilize an LP solver, and also differ considerably from algorithms for labeling a single spectrum.  
3	 Our second main contribution is to show how to automatically select between these algorithms in a cost-based manner, analogous to how a relational query optimizer selects from a space of query plans. While the details are specific to the labeling problem, we believe that this is a promising first step towards a general framework for costbased data mining, and opens up an important direction for future research.  
4	 1. INTRODUCTION  
5	 The size and composition of aerosol particles, which are often complex mixtures of organic and inorganic solids and liquid suspended in the air, is directly related to their origin, evolution and deposition and is intimately related to their environmental and health effects [19]. The aerosol timeof-flight mass spectrometer (ATOFMS) [20] samples aerosol particles directly from the ambient air or from an emission source and obtains size and chemical composition information on one particle at a time, in real-time. It holds the potential to fundamentally change policy and practice in environmental monitoring, but our ability to analyze the data is a critical bottleneck. Specifically, an ATOFMS produces a mass spectrum for each aerosol particle, and can sample about 250 particles per minute.  
6	 Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Copyright 200X ACM X-XXXXX-XX-X/XX/XX ... $ 5.00.  
7	 A mass spectrum is a plot of signal intensity (often normalized to the largest peak in the spectrum) versus the mass-tocharge (m/z) ratio of the detected ions. Thus, the presence of a peak indicates the presence of one or more ions containing the corresponding m/z value. A basic task is to label a spectrum with the ions that are present in the particle, and we studied this problem in [10], in collaboration with a team of atmospheric chemists. In practice, however, we are often interested in the composition of particles sampled over some time window, rather than the composition of each individual particle.  
8	 In this paper, our first contribution addresses the central problem of labeling a group of mass spectra. To a first approximation, we treat the group as an unordered collection. The fact that these spectra are obtained from a continuously sampled stream of particles essentially allows us to exploit some domain knowledge about the percentage of similar spectra within a group. The labeling of mass spectra is a first step in a more comprehensive analysis of ATOFMS streams, and allows us to model each aerosol particle as a collection of ions, along with a quantity for each ion. Viewed thus, an aerosol particle is a generalization of the well-known market basket abstraction of a collection of items purchased at one time by a customer. While our primary focus is on mass spectra, we briefly discuss this connection to market basket data, which makes our results relevant for a wider class of applications.  
9	 Additional steps in a typical analysis involve looking for trends and correlations with other spatiotemporal streams, taking into account data about ambient conditions and emission sources. Thus, labeling is just one step in a typical multi-step analysis. Our ultimate objective is to develop an algebraic framework for expressing such multi-step data mining analyses, and a cost-based optimization framework for finding good evaluation plans.  
