0	Adaptive Stream Filters for Entity-based Queries with Non-value ToleranceVLDB 2005 
1	Data Streams and Applications Data Stream Management Systems (DSMS) Sensor networks, location-based applications STREAM [ABB03], STEAM [HAFME03], AURORA [ACC03], CACQ [MSH02] Stream applications Telecom call records Network security [BO03] Habitat monitoring [MPS02] Structural health monitoring Continuous Queries 
2	DSMS Model User Query Processing Unit Central Processor Continuous Query Result (Refreshed  if needed) stream stream stream stream Network Real-time, Response Time requirement Massive, Fast Limited memory, CPU, network bandwidth 
3	Trading Accuracy for Query Timeliness A user may accept an answer with a carefully controlled error tolerance  wide-area resource accounting load-balancing in replicated servers The system exploits error tolerance to reduce communication and computation costs 
4	Value-based Tolerance Often assumed in literature [OJW03, JCW04] Maximum error is a numerical value  specified by user MAX Query: Return sensor id with the highest temperature Guarantee the sensor id returned has temperature value not lower than  from that of the true answer 
5	Is Selecting  Easy? Location-based application: a user inquires about his closest neighbor Should the tolerance be 0.1, 1, or 100 meters? Sensor network collects humidity, temperature, UV-index, wind speed Does user know the range of error for each type? Multi-dimensional data streams (e.g., location)  Multimedia data streams (e.g., CCTV images) 
6	Is Selecting  for MAX Query easy? Suppose a user accepts an object that ranks 2nd or above. small If  is too small…… large If  is too large…… ideal The ideal …… Tolerance  wasted Error unacceptable 
7	Rank-based Tolerance Express error tolerance as a rank Error tolerance = no. of positions the returned sensor could rank below the highest one More intuitive and easier to specify Rank-based tolerance = 1 
8	Non-Value Tolerance Rank-based tolerance is non-value- tolerance numerical value  not used Fraction-based Tolerance False Positive F+(t): % of returned answers that are incorrect at time t False Negative F-(t): % of correct answers not returned at time t F+(t) ≤ +; F-(t) ≤ - 
9	Entity-based Queries Return sets of object ids, not numerical values [CKP03] Rank-based queries: order of stream values decides the final answer e.g., top-k query, k-nearest-neighbor query Non-rank-based queries: order of stream values is not important e.g., range query Non-value tolerance matches entity-based queries!  
10	Continuous Query Classification 
11	Adaptive Filter [OJW03]: Initialization Phase Constraint Assignment Unit Data Stream  1 Filter Bounds User-defined Tolerance Data Stream  2 Data Stream 3 [l3,u3] [l2,u2] [l1,u1] Answer tolerance is met  as long as  no update is generated Query  Processing Unit Approximate Answer 
12	Adaptive Filter: Maintenance Phase Constraint Assignment Unit New Filter Bound User-defined Tolerance Update (v2>u2 or v2 < l2)  Data Stream  1 (v1) Data Stream  2 (v2) Data Stream 3 (v3) [l3,u3] [l2,u2] [l1,u1] [l2,u2] Request Value v3 Tolerance violated! trigger Maintenance Phase Query  Processing Unit Approximate Answer Corrected Approximate Answer 
13	Contributions Apply filter bounds to rank-based / non-rank-based queries subject to  rank-based / fraction-based tolerance to reduce  message costs Correctness proofs, cost analysis and experimental evaluation of each protocol 
14	Filter Bound Protocols RTP FT-RP FT-NRP ZT-RP ZT-NRP 
15	Non-Rank-based Queries S6 S5 S2 S7 S4 S8 S1 S3 Ordered Values Answer Set Example: 1D Range Query 2        6          11         14                           23     25             34                41   Range  = [10, 30] 
16	Fraction-based Tolerance S6 S5 S2 S7 S4 S8 S1 S3 Range of Q = [l, u] Ordered Values Update Update False Positive False Negative 
