0	CMPE 521 Database Systems QUERY SENSITIVE EMBEDDINGS Vassilis Athitsos, Marios Hadjieleftheriou,  George Kollios and Stan Sclaroff İDRİS YILDIZ 19.10.2005 
1	Summary General Information Related Work Required Background Building Query Sensitive Embeddings Evaluation of Method Conclusion 
2	General Information Motivation of such a work Retrieve the most similar matches to a query object Nearest neighbor methods are used currently Existing solutions are too slow Especially in domains where objects are compared using computationally expensive similarity (or distance) measures Method offered by the paper: A novel method for approximating nearest neighbor retrieval for object spaces with expensive distance measures Embedding based : Maps objects to real vector space while preserving the proximity structure of original space Query sensitive (distance measure change according to query) measures while finding distances 
3	General Information (cont.) Usage: Estimating the properties of a biological sequence (like a protein, or DNA sequence) Nearest neighbor classification used by pattern recognition techniques For both cases a proximity measure is needed and this measure should be calculated easily. Numerous methods have been proposed for speeding up nearest-neighbor retrieval but all are for metric spaces (coordinate space).  Metric spaces have fixed dimensions. In case of variable dimensions existing methods do not help Query sensitive embeddings methods provide a way of nearest neighbor calculation for non-Euclidean (also non metric) spaces 
4	General Information (cont.) Method Summary Construct a function that maps objects into a real vector space Find query sensitive coefficients Measure the distance between objects by using the vector space calculated with L1 and L2 distances L1 or L2 over vectors should be more efficient than finding the original distance (usually holds) The results obtained (details later) The proposed method gives better results according to the two well-known existing embedding methods: BoostMap and FastMap 
5	Related Work Hashing and tree structures Similarity indexing in multi-dimensional datasets The performance degrades in high dimensions Rely on Euclidean or metric properties, problem in non-metric spaces Embedding based Lipschitz embeddings, FastMap, MetricMap, SparseMap, and BoostMap … Speed up nearest neighbor retrieval Construct an embedding, which maps objects into another space with a more efficient distance measure BoostMap Preserves the original space proximity with original space (after the embedding) The proposed method is an extension to BoostMap 
6	Required Background Embeddings Classifiers 
7	Embeddings 1D Embeddings r is called the reference object Dx is the (non-metric) distance between x and r Project x into the line x1x2 (Building block for FastMap) 1D Embeddings are considered weak classifiers (high error rate) 1D embeddings can be used as building blocks for constructing higher-dimensional embeddings Embedding Types: Fx1,x2 is used to construct FastMap Frs can be combined to form Lipschitz embeddings AdaBoost combines many weak classifiers into a strong classifier 
8	Embeddings (Cont.)  
9	Embeddings (Cont.) 
10	Classifiers Weak Classifiers Given three objects q, a, b ∈ X, is q closer to a or to b? Find exact distances Dx(q,a) and Dx(q,b) ! Find checking if F(q) is closer to F(a) or to F(b) where F is a d dimensional embedding F:XRd If the two methods stated above give the same result then F succeeds over (q,a,b) otherwise F fails over (q,a,b)  1D Embeddings act as weak classifiers because they have a high error rate High dimensional  Strong Classifiers can be built by using 1D Embeddings (Method of AdaBoost) Purpose of weak classifiers : Reducing problem to find a strong classifier by using weak classifiers 
