0	Automatic Physical Database Tuning: A Relaxation-based Approach Betül Demiröz 
1	Introduction DBMS applications have become increasingly complex  combinatorial explosion of physical structures to consider  structures interact with each other the problem cannot be divided into simpler, independent sub-goals To reduce DBMS’s total cost, automated physical design tools are used 
2	Automatic Physical Design Problem - I W = workload of representative queries and updates B = space constraint Find the set of physical structures that  finds lowest estimated execution cost of queries in W  fits in B 
3	Automatic Physical Design Problem - II Aim  Handle large workloads and multiple kinds of physical structures Recent Techniques  Very complex  Difficult to analyze and extract properties Proposed Technique  Simple, complexity is reduced  Gives comparable recommendations  
4	Problem Statement 
5	Automated Selection of Physical Design Recent Solutions  Candidate access paths are heuristicly chosen  Bottom-up search is used to identify the best overall configuration Proposed Solution  Indexes and views are recommended  Reduces assumptions and heuristics 
6	Recent Techniques What-If API  Determine impact without actually materializing physical design Dependence on the optimizer  Keep optimizer and its cost model in sync with the tuning process Search Framework Find a good set of candidate structures Indexes and views Augment the initial candidate set by merging two or more candidates together Search the augmented space Bottom-up techniques are used Greedy algorithm or knapsack and subsequent random permutations 
7	Database Tuning Compress Workload Candidate Selection(per query) Enumeration Time? Yes No Merging TuningClient … Query Optimizer Database Server What-ifAPI Metadata - Create Hypothetical Index/View.- Optimize Query with respect to hypothetical configurations. 
8	Proposed Technique - I Agrees with what-if API and dependence on the optimizer Changes search framework  Find a good set of candidate structures For complex queries, candidate structures can be very large Bound on the maximum number of candidate structures to consider per query and rank the candidates using heuristics   Combine merging and enumeration steps Generate many alternatives during merging not to miss good solutions Put some constraints over merged structures to avoid large growth 
9	Proposed Technique - II A small set of physical structures are identified  structures are guaranteed to result in an optimal configuration A different search technique is used  opposite of bottom-up search  start with a large configuration time-wise optimal but too large to fit in the available storage  shrink it using transformations  advantages: quality and performance 
10	New Architecture … Query Optimizer Database Server What-ifAPI Metadata Relaxation Time? Yes No Tuning Client Request Identification Get Optimal Configuration(per query) Instrumenting the query optimizer. Search strategy based on relaxations. RequestsAPI 
